umls_key	original_label	prefix	local_id	id_label
UMLS:C3162427	Caviar, unspecified	DRUGBANK	DB14241	Caviar, unspecified
UMLS:C3162427	Caviar, unspecified	RXCUI	1425214	
UMLS:C0055502	cholecystokinin 22 C-terminal fragment	MESH	C044926	cholecystokinin 22 C-terminal fragment
UMLS:C0051155	alginate-polylysine-alginate	MESH	C051546	alginate-polylysine-alginate
UMLS:C1538896	ABHD11	MESH	C568817	ABHD11 protein, human
UMLS:C5421260	MAA868	MESH	C000655065	MAA868
UMLS:C5421260	MAA868	MESH	C000718976	abelacimab
UMLS:C5421260	MAA868	DRUGBANK	DB16682	Abelacimab
UMLS:C0614317	helicenes	MESH	C031660	helicenes
UMLS:C0609871	Herpigon	MESH	C024034	Herpigon
UMLS:C0387790	HagB protein, Porphyromonas gingivalis	MESH	C098582	HagB protein, Porphyromonas gingivalis
UMLS:C0611912	oxamate-diaminohexyl-sepharose	MESH	C027757	oxamate-diaminohexyl-sepharose
UMLS:C0611912	oxamate-diaminohexyl-sepharose	CAS	76082-51-4	
UMLS:C0236558	Lactic acid dehydrogenase isoenzyme 2	MESH	C409676	lactate dehydrogenase 2
UMLS:C0296729	CopB protein, Moraxella	MESH	C093197	CopB protein, Moraxella
UMLS:C1504724	NDP	MESH	C081848	NDP protein, human
UMLS:C0052942	BAM 18P	MESH	C053492	BAM 18P
UMLS:C1822767	SLFN5	MESH	C554861	SLFN5 protein, human
UMLS:C0000167	17-Ketosteroids	MESH	D015068	17-Ketosteroids
UMLS:C1540183	VPS13B	MESH	C475722	VPS13B protein, human
UMLS:C1422391	SGCZ	MESH	C000597210	sarcoglycan, zeta, human
UMLS:C1412400	ANGPTL2	MESH	C485792	ANGPTL2 protein, human
UMLS:C1434223	SY 21	MESH	C480825	SY 21
UMLS:C1333366	EXTL1	MESH	C121267	EXTL1 protein, human
UMLS:C0062895	HMG-CoA reductase phosphatase	MESH	C024938	HMG-CoA reductase phosphatase
UMLS:C1276826	diclofenac sodium 15 MG/ML Topical Solution	RXCUI	857700	
UMLS:C0651060	mutacin MT6223	MESH	C074044	mutacin MT6223
UMLS:C0719149	Carbatrol	RXCUI	215879	
UMLS:C0004749	Barium	DRUGBANK	DB12481	Barium
UMLS:C0004749	Barium	INCHIKEY	MUBOSUMMMUSVEO-UHFFFAOYSA-N	
UMLS:C0004749	Barium	RXCUI	1311067	
UMLS:C0667351	V 10367	MESH	C108850	V 10367
UMLS:C1825671	TOX4	MESH	C482285	TOX4 protein, human
UMLS:C0062264	hemoglobin Catonsville	MESH	C062183	hemoglobin Catonsville
UMLS:C0282155	doxycycline calcium	RXCUI	82012	
UMLS:C1540135	TXNDC9	MESH	C000655134	TXNDC9 protein, human
UMLS:C1174951	OST1 protein, Arabidopsis	MESH	C472139	OST1 protein, Arabidopsis
UMLS:C0908813	NRA 0215	MESH	C121248	NRA 0215
UMLS:C0084444	S-trichlorovinyl-N-acetylcysteine	MESH	C053445	S-trichlorovinyl-N-acetylcysteine
UMLS:C1425528	PHF7	MESH	C476202	PHF7 protein, human
UMLS:C0300161	cremeomycin	MESH	C094831	cremeomycin
UMLS:C0645172	DNA modification methylase CviRI	MESH	C068228	DNA modification methylase CviRI
UMLS:C4529631	abemaciclib 200 MG	RXCUI	1946845	
UMLS:C0249403	NF-E2-Related Factor 1	MESH	D051265	NF-E2-Related Factor 1
UMLS:C0245096	inositol 3-phosphate	MESH	C052128	inositol 3-phosphate
UMLS:C0245096	inositol 3-phosphate	CAS	2831-74-5	
UMLS:C1412743	BAZ2A	MESH	C436708	BAZ2A protein, human
UMLS:C5197773	Broadly Neutralizing Antibodies	MESH	D000080908	Broadly Neutralizing Antibodies
UMLS:C0294863	ovochymase	MESH	C092314	ovochymase
UMLS:C0062517	Heparitin sulfotransferase	MESH	C021350	heparitin sulfotransferase
UMLS:C0252804	guanosine 5'-O-(S-(4-bromo-2,3-dioxobutyl))thiophosphate	MESH	C086303	guanosine 5'-O-(S-(4-bromo-2,3-dioxobutyl))thiophosphate
UMLS:C0071498	polyacrolein	MESH	C029975	polyacrolein
UMLS:C0071498	polyacrolein	CAS	25068-14-8	
UMLS:C5196841	MYB	MESH	C000630213	MYB protein, human
UMLS:C0168424	tensin	MESH	D000070876	Tensins
UMLS:C5419276	Ralmitaront	DRUGBANK	DB19128	Ralmitaront
UMLS:C0526518	phenylalanylphenylalanine methyl ester	MESH	C063009	phenylalanylphenylalanine methyl ester
UMLS:C1825861	BAHCC1	MESH	C575687	BAHCC1 protein, human
UMLS:C1425796	HPS6	MESH	C493901	HPS6 protein, human
UMLS:C0217511	NKTR	MESH	C081849	NKTR protein, human
UMLS:C3273653	TFG	MESH	C096163	TFG protein, human
UMLS:C0066896	MSH, Lys-gamma(3)	MESH	C037670	MSH, Lys-gamma(3)
UMLS:C0658861	branched chain acyl-CoA oxidase	MESH	C081094	branched chain acyl-CoA oxidase
UMLS:C0296720	16-hydroxyprednisolone	MESH	C093190	16-hydroxyprednisolone
UMLS:C3491553	S2P peptide	MESH	C571440	S2P peptide
UMLS:C2604166	NSC 348884	MESH	C530616	NSC 348884
UMLS:C1569244	1,10:2,3-diepoxy-6,8-dihydroxy-11-vinylgermacr-4-ene 12,14-di-gamma-lactone	MESH	C500662	1,10:2,3-diepoxy-6,8-dihydroxy-11-vinylgermacr-4-ene 12,14-di-gamma-lactone
UMLS:C3490789	spirotetramat	CHEBI	81975	spirotetramat
UMLS:C3490789	spirotetramat	UNII	4G7KR034OX	SPIROTETRAMAT
UMLS:C3490789	spirotetramat	CHEMBL.COMPOUND	CHEMBL2229173	SPIROTETRAMAT
UMLS:C3490789	spirotetramat	MESH	C570705	spirotetramat
UMLS:C3490789	spirotetramat	KEGG.COMPOUND	C18807	
UMLS:C3490789	spirotetramat	INCHIKEY	CLSVJBIHYWPGQY-GGYDESQDSA-N	
UMLS:C0733440	fosinopril sodium	RXCUI	227278	
UMLS:C0057409	Deoxyadenosine kinase	MESH	C020005	deoxyadenosine kinase
UMLS:C1176109	POLDIP2	MESH	C473592	POLDIP2 protein, human
UMLS:C0066335	methylbenzethonium	RXCUI	29829	
UMLS:C1098179	2-(2-chloro-5-nitrophenyl)imidazo(4,5-f)(1,10)phenanthroline	MESH	C437424	2-(2-chloro-5-nitrophenyl)imidazo(4,5-f)(1,10)phenanthroline
UMLS:C0699279	Imuran	RXCUI	202559	
UMLS:C0532687	trienyl	MESH	C102870	trienyl
UMLS:C0756632	glutamate-gated chloride channel	MESH	C109777	glutamate-gated chloride channels
UMLS:C0117719	fibroblast growth factor receptor 4	MESH	D051499	Receptor, Fibroblast Growth Factor, Type 4
UMLS:C0534434	CDC6	MESH	C103706	CDC6 protein, human
UMLS:C0065365	Lysine decarboxylase	MESH	C021520	lysine decarboxylase
UMLS:C2981727	RB1CC1	MESH	C407704	RB1CC1 protein, human
UMLS:C0000359	3',5'-Cyclic-Nucleotide Phosphodiesterase	MESH	D015105	3',5'-Cyclic-AMP Phosphodiesterases
UMLS:C0065671	Mannokinase	MESH	C032922	mannokinase
UMLS:C0058132	dihydroxyacid dehydratase	MESH	C020052	dihydroxyacid dehydratase
UMLS:C1539455	FAM50B	MESH	C561457	FAM50B protein, human
UMLS:C0215519	galactosamine glucuronoglycan sulfate	MESH	C080839	galactosamine glucuronoglycan sulfate
UMLS:C1426846	OBI1	MESH	C000631924	OBI1 protein, human
UMLS:C2681497	FAM168B	MESH	C569009	FAM168B protein, human
UMLS:C0621304	valylleucine	MESH	C041390	valylleucine
UMLS:C0298378	tachocomb	MESH	C093991	tachocomb
UMLS:C1686889	8-(2-(2-pentyl-cyclopropylmethyl)cyclopropyl)octanoic acid	MESH	C506022	8-(2-(2-pentyl-cyclopropylmethyl)cyclopropyl)octanoic acid
UMLS:C1539799	SIK2	MESH	C551842	salt-inducible kinase-2, human
UMLS:C0812312	JUND	MESH	C559371	JunD protein, human
UMLS:C1424530	GORASP1	MESH	C108705	GORASP1 protein, human
UMLS:C1505565	Irs3 protein, rat	MESH	C491584	Irs3 protein, rat
UMLS:C1564881	Apoptosis Regulatory Proteins	MESH	D051017	Apoptosis Regulatory Proteins
UMLS:C1569697	131I-TM-601	DRUGBANK	DB05462	Chlorotoxin I-131
UMLS:C0131956	nattokinase	MESH	C053771	nattokinase
UMLS:C0131956	nattokinase	DRUGBANK	DB15329	Nattokinase
UMLS:C0070885	phosphomannan	MESH	C005437	phosphomannan
UMLS:C0070885	phosphomannan	CAS	9044-08-0	
UMLS:C0078281	vinyltoluene	MESH	C027142	vinyltoluene
UMLS:C0078281	vinyltoluene	CAS	25013-15-4	
UMLS:C4287697	TSR-042	MESH	C000719628	dostarlimab
UMLS:C4287697	TSR-042	DRUGBANK	DB15627	Dostarlimab
UMLS:C0966941	LRBA	MESH	C428703	LRBA protein, human
UMLS:C1418930	PRKG2	MESH	C569729	PRKG2 protein, human
UMLS:C0213950	myristoyl-CoA synthetase	MESH	C079990	myristoyl-CoA synthetase
UMLS:C0030933	Peptide Elongation Factor Tu	MESH	D010444	Peptide Elongation Factor Tu
UMLS:C0608433	dTDP-dihydrostreptose synthase	MESH	C020091	dTDP-dihydrostreptose synthase
UMLS:C0614254	cathedulins	MESH	C031530	cathedulins
UMLS:C0053566	bifidobacterin	MESH	C010546	bifidobacterin
UMLS:C0053566	bifidobacterin	CAS	76900-77-1	
UMLS:C1126039	olanzapine 15 MG	RXCUI	330387	
UMLS:C1289963	desmethylclobazam	MESH	C492752	desmethylclobazam
UMLS:C1425948	ADGRG5	MESH	C000630009	ADGRG5 protein, human
UMLS:C1422182	MYOZ1	MESH	C419780	MYOZ1 protein, human
UMLS:C0992671	norfloxacin 400 MG	RXCUI	317446	
UMLS:C0306522	K-Tab	RXCUI	93028	
UMLS:C0526409	phage phi29 protein p1	MESH	C060516	phage phi29 protein p1
UMLS:C1570482	nimotuzumab	MESH	C501466	nimotuzumab
UMLS:C1570482	nimotuzumab	MESH	C501637	TheraCIM
UMLS:C1570482	nimotuzumab	DRUGBANK	DB06192	Nimotuzumab
UMLS:C0056198	Complement C5b	MESH	D050776	Complement C5b
UMLS:C0388791	PD 134672	MESH	C099059	PD 134672
UMLS:C1175290	AGR3	MESH	C472588	AGR3 protein, human
UMLS:C0017112	Noble Gases	MESH	D005741	Noble Gases
UMLS:C0766890	amyloid beta-protein precursor inhibitor	MESH	C118914	amyloid beta-protein precursor inhibitor
UMLS:C1826806	REXO4	MESH	C569254	REXO4 protein, human
UMLS:C2935864	ampullosine	MESH	C551425	ampullosine
UMLS:C1427300	PBOV1	MESH	C420220	PBOV1 protein, human
UMLS:C0359087	testosterone Oral Product	RXCUI	1164842	
UMLS:C1426095	PLCZ1	MESH	C499235	PLCZ1 protein, human
UMLS:C4722580	SYD985	MESH	C000656468	trastuzumab duocarmazine
UMLS:C4722580	SYD985	DRUGBANK	DB16342	Trastuzumab duocarmazine
UMLS:C4519728	Vestronidase alfa	UNII	7XZ4062R17	VESTRONIDASE ALFA
UMLS:C4519728	Vestronidase alfa	CHEMBL.COMPOUND	CHEMBL3707382	VESTRONIDASE ALFA
UMLS:C4519728	Vestronidase alfa	DRUGBANK	DB12366	Vestronidase alfa
UMLS:C4519728	Vestronidase alfa	MESH	C000654126	vestronidase alfa
UMLS:C4519728	Vestronidase alfa	DrugCentral	5264	vestronidase alfa
UMLS:C4519728	Vestronidase alfa	RXCUI	1989819	
UMLS:C0064798	leucinostatin B	MESH	C040316	leucinostatin B
UMLS:C0061458	glutamate acetyltransferase	MESH	C020646	glutamate acetyltransferase
UMLS:C0078608	xanthosine phosphorylase	MESH	C028449	xanthosine phosphorylase
UMLS:C0068526	neoplasm-associated factor	MESH	C040044	neoplasm-associated factor
UMLS:C0039837	Thiadiazoles	MESH	D013830	Thiadiazoles
UMLS:C0676565	CCNK	MESH	C113028	CCNK protein, human
UMLS:C1413797	CTNNA3	MESH	C441963	CTNNA3 protein, human
UMLS:C0967172	methylpentyl-1,4-dihydro-2,6-dimehtyl-4-(3-nitrophenyl)-3,5-pydridinedicarboxylate	MESH	C429364	methylpentyl-1,4-dihydro-2,6-dimehtyl-4-(3-nitrophenyl)-3,5-pydridinedicarboxylate
UMLS:C0913721	WAY 152288	MESH	C407004	WAY 152288
UMLS:C2976346	pentalysine beta-carbonylphthalocyanine zinc	MESH	C551983	pentalysine beta-carbonylphthalocyanine zinc
UMLS:C0084065	placental protein 11	MESH	C036270	placental protein 11
UMLS:C0909618	antillatoxin	MESH	C121886	antillatoxin
UMLS:C1332788	CFC1	MESH	C491268	CFC1 protein, human
UMLS:C0391249	sex pheromone cAM373, Staphylococcus aureus	MESH	C100566	sex pheromone cAM373, Staphylococcus aureus
UMLS:C3493549	Sigumir	MESH	C573860	Sigumir
UMLS:C0530700	methylmesoheme	MESH	C101873	methylmesoheme
UMLS:C1335844	SMARCA5	MESH	C409462	SMARCA5 protein, human
UMLS:C2746518	Hizentra	MESH	C558471	Hizentra
UMLS:C2746518	Hizentra	RXCUI	902750	
UMLS:C4255209	pralatrexate Injection	RXCUI	1796418	
UMLS:C0674215	enterocin L50A	MESH	C111937	enterocin L50A
UMLS:C0069529	Oncogene Proteins v-myb	MESH	D020626	Oncogene Proteins v-myb
UMLS:C0282198	hydralazine hydrochloride	RXCUI	82027	
UMLS:C0964117	thaumatin-like protein, Musa acuminata	MESH	C420118	thaumatin-like protein, Musa acuminata
UMLS:C0106940	bovine cartilage extract	MESH	C006931	bovine cartilage extract
UMLS:C0106940	bovine cartilage extract	RXCUI	47295	
UMLS:C0628304	type V collagen-degrading enzyme	MESH	C049755	type V collagen-degrading enzyme
UMLS:C0759905	Caspase 14	MESH	D053456	Caspase 14
UMLS:C0292687	neogenin	MESH	C091279	neogenin
UMLS:C0077658	ubiquinol-1 oxidase	MESH	C030914	ubiquinol-1 oxidase
UMLS:C0084194	prorenin processing enzyme	MESH	C063281	prorenin processing enzyme
UMLS:C0041989	Uridine Diphosphate Glucose Dehydrogenase	MESH	D014533	Uridine Diphosphate Glucose Dehydrogenase
UMLS:C0963355	tetracenomycin A2 oxygenase	MESH	C418470	tetracenomycin A2 oxygenase
UMLS:C1424955	CDC42EP5	MESH	C484094	CDC42EP5 protein, human
UMLS:C1451772	VAV1	MESH	C496618	VAV1 protein, human
UMLS:C1540039	TOR1A	MESH	C108175	TOR1A protein, human
UMLS:C0055638	chromomembrin B	MESH	C002954	chromomembrin B
UMLS:C1127728	glucosamine sulfate 500 MG	RXCUI	331697	
UMLS:C0075941	technetium Tc 99m fibrinogen	MESH	C036459	technetium Tc 99m fibrinogen
UMLS:C1448239	Txnip protein, mouse	MESH	C445672	Txnip protein, mouse
UMLS:C3535665	cobalt acetate	RXCUI	1369404	
UMLS:C0876224	Zonegran	RXCUI	261708	
UMLS:C0037533	sodium nitroprusside	RXCUI	9895	
UMLS:C1412696	ATRN	MESH	C492192	ATRN protein, human
UMLS:C1173339	cyclodextrin itraconazole	MESH	C470188	cyclodextrin itraconazole
UMLS:C1418430	PDE6H	MESH	C576560	PDE6H protein, human
UMLS:C1428131	SGTB	MESH	C000656326	SGTB protein, human
UMLS:C1097527	heme b(595)	MESH	C435883	heme b(595)
UMLS:C0053659	biotinyl-parathyroid hormone	MESH	C047977	biotinyl-parathyroid hormone
UMLS:C0659839	PM 8	MESH	C081971	PM 8
UMLS:C0659839	PM 8	CAS	66259-28-7	
UMLS:C1425252	TBC1D2	MESH	C549113	TBC1D2 protein, human
UMLS:C1423960	DUSP22	MESH	C442824	DUSP22 protein, human
UMLS:C0253753	periaxin	MESH	C086745	periaxin
UMLS:C1335867	SSTR2	MESH	C574734	SSTR2 protein, human
UMLS:C1425603	USP29	MESH	C579223	USP29 protein, human
UMLS:C1449710	Pyrroloiminoquinones	MESH	D047608	Pyrroloiminoquinones
UMLS:C1424883	RRM2B	MESH	C405947	RRM2B protein, human
UMLS:C0701375	Calcium Disodium Versenate	RXCUI	203786	
UMLS:C0082341	dopamine D3 receptor	MESH	D050637	Receptors, Dopamine D3
UMLS:C0054010	bradykinin, Met-Lys-	MESH	C018103	bradykinin, Met-Lys-
UMLS:C0755981	aspartyl-glycyl-glutamyl-alanine	MESH	C113781	aspartyl-glycyl-glutamyl-alanine
UMLS:C0390593	AFF2	MESH	C099930	AFF2 protein, human
UMLS:C0051994	antibiotic 24010	MESH	C017012	antibiotic 24010
UMLS:C0051994	antibiotic 24010	CAS	12676-16-3	
UMLS:C0540760	TAF9	MESH	C106849	TAF9 protein, human
UMLS:C0209671	Plant Viral Movement Proteins	MESH	D053830	Plant Viral Movement Proteins
UMLS:C1422043	TLX3	MESH	C489494	TLX3 protein, human
UMLS:C1537584	LPGAT1	MESH	C496548	LPGAT1 protein, human
UMLS:C0077556	tyrosine O-sulfate	MESH	C005662	tyrosine O-sulfate
UMLS:C1426085	DPPA4	MESH	C000611651	DPPA4 protein, human
UMLS:C0141117	S 657	MESH	C071624	S 657
UMLS:C0141117	S 657	CAS	125005-87-0	
UMLS:C0034977	Reglan	RXCUI	9230	
UMLS:C0876068	Lidoderm	MESH	C511998	Lidoderm
UMLS:C0876068	Lidoderm	RXCUI	261555	
UMLS:C1419339	RENBP	MESH	C498259	RENBP protein, human
UMLS:C0529755	nucleocapsid protein 8, HIV-2	MESH	C101406	nucleocapsid protein 8, HIV-2
UMLS:C1335213	PIK3CB	MESH	C497132	PIK3CB protein, human
UMLS:C0668760	diinosine pentaphosphate	MESH	C109479	diinosine pentaphosphate
UMLS:C1311395	ADP-glucose pyrophosphorylase, Arabidopsis	MESH	C496715	ADP-glucose pyrophosphorylase, Arabidopsis
UMLS:C0146192	Tl protein, Drosophila	MESH	C068721	Tl protein, Drosophila
UMLS:C0949648	3' Flanking Region	MESH	D024509	3' Flanking Region
UMLS:C1412064	ABCA5	MESH	C471294	ABCA5 protein, human
UMLS:C0218481	vasopressin, Phe(2)-Ile(3)-Orn(8)-	MESH	C082351	vasopressin, Phe(2)-Ile(3)-Orn(8)-
UMLS:C0536434	HP17	MESH	C104697	HP17
UMLS:C0078211	vesiculogen	MESH	C022105	vesiculogen
UMLS:C0257586	azerin	MESH	C088612	azerin
UMLS:C0968311	FE 200666	MESH	C432025	FE 200666
UMLS:C0912252	Ah-AMP1protein, Aesculus hippocastanum	MESH	C404483	Ah-AMP1protein, Aesculus hippocastanum
UMLS:C1259011	CPT-cGMP	MESH	C474799	CPT-cGMP
UMLS:C1428754	IQCB1	MESH	C498171	IQCB1 protein, human
UMLS:C0007555	Cefotetan	CHEBI	3499	cefotetan
UMLS:C0007555	Cefotetan	CHEBI	558729	
UMLS:C0007555	Cefotetan	UNII	48SPP0PA9Q	CEFOTETAN
UMLS:C0007555	Cefotetan	CHEMBL.COMPOUND	CHEMBL474579	CEFOTETAN
UMLS:C0007555	Cefotetan	DRUGBANK	DB01330	Cefotetan
UMLS:C0007555	Cefotetan	MESH	D015313	Cefotetan
UMLS:C0007555	Cefotetan	DrugCentral	547	cefotetan
UMLS:C0007555	Cefotetan	KEGG.COMPOUND	C06886	
UMLS:C0007555	Cefotetan	INCHIKEY	SRZNHPXWXCNNDU-IXOPCIAXSA-N	
UMLS:C0007555	Cefotetan	RXCUI	2187	
UMLS:C3256142	Colocasia esculenta root extract	RXCUI	1305762	
UMLS:C1332001	ABCB6	MESH	C107991	ABCB6 protein, human
UMLS:C4507975	SmacN7 peptide	MESH	C000621018	SmacN7 peptide
UMLS:C4733494	naxitamab	MESH	C000718263	naxitamab-gqgk
UMLS:C4733494	naxitamab	DRUGBANK	DB15965	Naxitamab
UMLS:C0672005	acetyl-aspartyl-methionyl-glutaminyl-aspartyl-aldehyde	MESH	C110922	acetyl-aspartyl-methionyl-glutaminyl-aspartyl-aldehyde
UMLS:C0070790	phosphatidylethanolamine-L-serine phosphatidyltransferase	MESH	C022350	phosphatidylethanolamine-L-serine phosphatidyltransferase
UMLS:C0700655	Kadian	RXCUI	203240	
UMLS:C0063584	Inositol nicotinate	CHEBI	31699	myo-inositol hexanicotinate
UMLS:C0063584	Inositol nicotinate	CHEBI	50134	inositol nicotinate
UMLS:C0063584	Inositol nicotinate	UNII	A99MK953KZ	INOSITOL NIACINATE
UMLS:C0063584	Inositol nicotinate	CHEMBL.COMPOUND	CHEMBL1094982	INOSITOL NIACINATE
UMLS:C0063584	Inositol nicotinate	DRUGBANK	DB08949	Inositol nicotinate
UMLS:C0063584	Inositol nicotinate	MESH	C005193	Inositol Niacinate
UMLS:C0063584	Inositol nicotinate	DrugCentral	1445	inositol nicotinate
UMLS:C0063584	Inositol nicotinate	INCHIKEY	MFZCIDXOLLEMOO-GYSGTQPESA-N	
UMLS:C0063584	Inositol nicotinate	RXCUI	27604	
UMLS:C0388764	OHM 11526	MESH	C099047	OHM 11526
UMLS:C1699231	gemcitabine-oxaliplatin regimen	MESH	C508870	gemcitabine-oxaliplatin regimen
UMLS:C0285813	2-hydroxyphytanate oxidase	MESH	C056199	2-hydroxyphytanate oxidase
UMLS:C0610930	BPgp70	MESH	C026096	BPgp70
UMLS:C1571377	SSR125543	MESH	C502407	SSR125543
UMLS:C0667139	lidocaine N-deethylase	MESH	C108759	lidocaine N-deethylase
UMLS:C1537646	NAA35	MESH	C570953	NAA35 protein, human
UMLS:C0360365	tetracycline Oral Product	RXCUI	1164867	
UMLS:C5392292	ganmaidazao	MESH	C000656651	ganmaidazao
UMLS:C0111577	cyclohexadienyl dehydratase	MESH	C072561	cyclohexadienyl dehydratase
UMLS:C1424252	IL17F	MESH	C440021	IL17F protein, human
UMLS:C0360070	cimetidine Oral Product	RXCUI	1151784	
UMLS:C1447535	Mago protein, Drosophila	MESH	C107372	Mago protein, Drosophila
UMLS:C1419683	RPL5	MESH	C549166	ribosomal protein L5, human
UMLS:C3496797	enzalutamide Oral Capsule	RXCUI	1307302	
UMLS:C0208794	iodinated starch	MESH	C055509	iodinated starch
UMLS:C0075451	succinyl-trialanine-4-nitroanilide	MESH	C015516	succinyl-trialanine-4-nitroanilide
UMLS:C0608403	corticosterone sulfotransferase	MESH	C019937	corticosterone sulfotransferase
UMLS:C1423495	LGALS13	MESH	C038195	LGALS13 protein, human
UMLS:C0759651	aspartyl-glutamyl-valyl-aspartyl-7-amino-4-trifluoromethylcoumarin	MESH	C115495	aspartyl-glutamyl-valyl-aspartyl-7-amino-4-trifluoromethylcoumarin
UMLS:C0540218	monoclonal antibody GK1.5	MESH	C106577	monoclonal antibody GK1.5
UMLS:C0968055	alanyl-glutamyl-aspartylprolyine	MESH	C431545	alanyl-glutamyl-aspartylprolyine
UMLS:C0076920	transcription factor TFIIF	MESH	C056604	transcription factor TFIIF
UMLS:C0008395	Cholesterol, Dietary	MESH	D002791	Cholesterol, Dietary
UMLS:C0059603	esterase B	MESH	C049262	esterase B
UMLS:C1412399	ANGPTL1	MESH	C117578	ANGPTL1 protein, human
UMLS:C1250560	salicylic acid Paste	RXCUI	376381	
UMLS:C0020235	Hydrazones	MESH	D006835	Hydrazones
UMLS:C0051927	Anna Pavala Sindhooram	MESH	C035984	Anna Pavala Sindhooram
UMLS:C0051927	Anna Pavala Sindhooram	CAS	72625-96-8	
UMLS:C0700415	hydrocortisone 0.01 MG/MG Topical Ointment	RXCUI	203105	
UMLS:C1174670	Cymetra	MESH	C471832	Cymetra
UMLS:C1530167	GW 708408	MESH	C494136	GW 708408
UMLS:C0765323	(131)I-labeled diazeniumdiolated albumin	MESH	C118196	(131)I-labeled diazeniumdiolated albumin
UMLS:C1413572	COL12A1	MESH	C547160	COL12A1 protein, human
UMLS:C0767719	endo-beta-mannosidase	MESH	C119276	endo-beta-mannosidase
UMLS:C1539423	SHLD2	MESH	C000620302	SHLD2 protein, human
UMLS:C0070081	parathymosin alpha	MESH	C044498	parathymosin alpha
UMLS:C0149319	zebrin II	MESH	C071871	zebrin II
UMLS:C0916203	VP 32947	MESH	C411667	VP 32947
UMLS:C4319768	Zinc Finger E-box Binding Homeobox 2	MESH	D000074165	Zinc Finger E-box Binding Homeobox 2
UMLS:C0090388	14-3-3 Proteins	MESH	D048948	14-3-3 Proteins
UMLS:C0172203	Receptors for Activated C Kinase	MESH	D000075370	Receptors for Activated C Kinase
UMLS:C0534586	XR 586	MESH	C103781	XR 586
UMLS:C0752878	dimethyl-alpha-cyclodextrin	MESH	C479660	dimethyl-alpha-cyclodextrin
UMLS:C0069725	oxalyldiaminopropionic acid	MESH	C100126	oxalyldiaminopropionic acid
UMLS:C0762333	Ro 48-5545	MESH	C116768	Ro 48-5545
UMLS:C1823785	PERM1	MESH	C000710487	PERM1 protein, human
UMLS:C0064025	isopenicillin N epimerase	MESH	C040886	isopenicillin N epimerase
UMLS:C0293629	CK 103A	MESH	C091706	CK 103A
UMLS:C1312983	binary ethyleneimine	MESH	C478655	binary ethyleneimine
UMLS:C2935561	homopropargylglycine	MESH	C551041	homopropargylglycine
UMLS:C0629740	prothrombin Perija	MESH	C051338	prothrombin Perija
UMLS:C1825642	KBTBD8	MESH	C000602103	KBTBD8 protein, human
UMLS:C1427256	ARHGAP15	MESH	C473316	ARHGAP15 protein, human
UMLS:C0536252	TRPC3 cation channel	MESH	C104603	TRPC3 cation channel
UMLS:C1826340	NAALADL2	MESH	C000597036	NAALADL2 protein, human
UMLS:C0668558	plakinidine D	MESH	C109396	plakinidine D
UMLS:C2719424	Dysport	MESH	C542869	abobotulinumtoxinA
UMLS:C2719424	Dysport	MESH	C545476	incobotulinumtoxinA
UMLS:C2719424	Dysport	MESH	D019274	Botulinum Toxins, Type A
UMLS:C2719424	Dysport	DRUGBANK	DB00083	Botulinum toxin type A
UMLS:C2719424	Dysport	DRUGBANK	DB17929	DaxibotulinumtoxinA
UMLS:C1099242	26-hydroxy-22-methylcycloirid-16-enal	MESH	C439953	26-hydroxy-22-methylcycloirid-16-enal
UMLS:C1825423	G0S2	MESH	C508073	G0S2 protein, human
UMLS:C0060361	fibrinogen-related antigen	MESH	C023456	fibrinogen-related antigen
UMLS:C0892282	piperazine hexahydrate	RXCUI	271743	
UMLS:C0052341	arginine succinyltransferase	MESH	C047082	arginine succinyltransferase
UMLS:C1537513	KSR2	MESH	C557409	KSR2 protein, human
UMLS:C2933881	MIRN210 microRNA, mouse	MESH	C549325	MIRN210 microRNA, mouse
UMLS:C0063610	insulin dimers	MESH	C034329	insulin dimers
UMLS:C3855203	pembrolizumab	MESH	C582435	pembrolizumab
UMLS:C3855203	pembrolizumab	DRUGBANK	DB09037	Pembrolizumab
UMLS:C1412211	ADAMTS5	MESH	C121532	ADAMTS5 protein, human
UMLS:C0989140	potassium iodide 130 MG	RXCUI	316564	
UMLS:C1432869	CREB5	MESH	C497102	CREB5 protein, human
UMLS:C0082902	hirullin P18	MESH	C065797	hirullin P18
UMLS:C0034789	Receptors, Antigen, B-Cell	MESH	D011947	Receptors, Antigen, B-Cell
UMLS:C0663448	Viagra	RXCUI	190465	
UMLS:C1424049	BANF2	MESH	C508180	BANF2 protein, human
UMLS:C1175205	Glu-Ala-Lys-Ser-Gln-Gly-Gly-Ser-Asp	MESH	C472491	Glu-Ala-Lys-Ser-Gln-Gly-Gly-Ser-Asp
UMLS:C0085536	Protein Tyrosine Phosphatase	MESH	D017027	Protein Tyrosine Phosphatases
UMLS:C1698754	IL6	MESH	C508600	IL6 protein, human
UMLS:C0009059	botulinum toxin type D	UNII	331HTW151K	BOTULINUM TOXIN TYPE D
