combo_concept_id	combo_label	seed_identifier	canonical_identifier	equivalent_identifier	equivalent_label	mapping_confidence	mapping_source
1.2.15.5.1.4	Osteopathic_Manipulation	UMLS:C0949744	UMLS:C0949744	SNOMEDCT:16992002	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	UMLS:C0949744	Osteopathic manipulation (procedure)		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	ICD9CM:93.6	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	MESH:D026301	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	NCIT:C189763	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	SNOMEDCT:150705008	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.4	Osteopathic_Manipulation	MESH:D026301	UMLS:C0949744	SNOMEDCT:16992002	Osteopathic manipulation (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	UMLS:C0086586	UMLS:C0086586	UMLS:C0086586	Manipulation of spine		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.1.5	Spinal_Manipulation	UMLS:C0086586	UMLS:C0086586	MESH:D020393	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	UMLS:C0086586	UMLS:C0086586	SNOMEDCT:178809009	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	UMLS:C0086586	UMLS:C0086586	SNOMEDCT:44275008	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	MESH:D020393	UMLS:C0086586	UMLS:C0086586	Manipulation of spine		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.1.5	Spinal_Manipulation	MESH:D020393	UMLS:C0086586	MESH:D020393	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	MESH:D020393	UMLS:C0086586	SNOMEDCT:178809009	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.1.5	Spinal_Manipulation	MESH:D020393	UMLS:C0086586	SNOMEDCT:44275008	Manipulation of spine	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.2	Mobilization	UMLS:C0185112	UMLS:C0185112	UMLS:C0185112	Mobilization (procedure)		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.2	Mobilization	UMLS:C0185112	UMLS:C0185112	SNOMEDCT:151611009	Mobilization (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.2	Mobilization	UMLS:C0185112	UMLS:C0185112	SNOMEDCT:183376001	Mobilization (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.2	Mobilization	UMLS:C0185112	UMLS:C0185112	SNOMEDCT:74923002	Mobilization (procedure)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3	Soft_Tissue_Therapy	UMLS:C3658309	UMLS:C3658309	UMLS:C3658309	Therapy, Soft Tissue		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3	Soft_Tissue_Therapy	UMLS:C3658309	UMLS:C3658309	MESH:D064746	Therapy, Soft Tissue	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3	Soft_Tissue_Therapy	MESH:D064746	UMLS:C3658309	UMLS:C3658309	Therapy, Soft Tissue		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3	Soft_Tissue_Therapy	MESH:D064746	UMLS:C3658309	MESH:D064746	Therapy, Soft Tissue	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	UMLS:C0282614	UMLS:C0282614	UMLS:C0282614	Acupressure (regime/therapy)		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.1	Acupressure_Therapy	UMLS:C0282614	UMLS:C0282614	LOINC:LA33528-3	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	UMLS:C0282614	UMLS:C0282614	MESH:D019050	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	UMLS:C0282614	UMLS:C0282614	NCIT:C15606	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	UMLS:C0282614	UMLS:C0282614	SNOMEDCT:231107005	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	MESH:D019050	UMLS:C0282614	UMLS:C0282614	Acupressure (regime/therapy)		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.1	Acupressure_Therapy	MESH:D019050	UMLS:C0282614	LOINC:LA33528-3	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	MESH:D019050	UMLS:C0282614	MESH:D019050	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	MESH:D019050	UMLS:C0282614	NCIT:C15606	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.1	Acupressure_Therapy	MESH:D019050	UMLS:C0282614	SNOMEDCT:231107005	Acupressure (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.3	Myotherapy	UMLS:C0695601	UMLS:C0695601	UMLS:C0695601			self
1.2.15.5.3.4	Soft_Tissue_Mobilization	UMLS:C0686940	UMLS:C0686940	UMLS:C0686940	Soft tissue mobilization		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.4	Soft_Tissue_Mobilization	UMLS:C0686940	UMLS:C0686940	SNOMEDCT:105379007	Soft tissue mobilization	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.5	Naprapathy	UMLS:C1735870	UMLS:C1735870	UMLS:C1735870			self
1.2.15.5.3.6	Massage_Therapy	UMLS:C3536731	UMLS:C3536731	UMLS:C3536731	Massage Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6	Massage_Therapy	UMLS:C3536731	UMLS:C3536731	NCIT:C15276	Massage Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	UMLS:C3536731	UMLS:C3536731	SNOMEDCT:387854002	Massage Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	UMLS:C3536731	UMLS:C3536731	SNOMEDCT:43670004	Massage Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	UMLS:C0024875	Massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	LOINC:LA25338-7		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	MESH:D008405		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	SNOMEDCT:150827007		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	SNOMEDCT:150830000		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	SNOMEDCT:151546005		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6	Massage_Therapy	MESH:D008405	UMLS:C0024875	SNOMEDCT:182613003		0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1	Therapeutic_Massage	UMLS:C2584291	UMLS:C2584291	UMLS:C2584291	Therapeutic Massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	UMLS:C0556834	UMLS:C0556834	UMLS:C0556834	Manual Lymphatic Drainage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	UMLS:C0556834	UMLS:C0556834	LOINC:LA29071-0	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	UMLS:C0556834	UMLS:C0556834	MESH:D000073297	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	UMLS:C0556834	UMLS:C0556834	SNOMEDCT:229487007	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	MESH:D000073297	UMLS:C0556834	UMLS:C0556834	Manual Lymphatic Drainage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	MESH:D000073297	UMLS:C0556834	LOINC:LA29071-0	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	MESH:D000073297	UMLS:C0556834	MESH:D000073297	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.1	Manual_Lymphatic_Drainage	MESH:D000073297	UMLS:C0556834	SNOMEDCT:229487007	Manual Lymphatic Drainage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	UMLS:C0695600	UMLS:C0695600	UMLS:C0695600	Myofascial release		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	UMLS:C0695600	UMLS:C0695600	MESH:D000089803	Myofascial release	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	UMLS:C0695600	UMLS:C0695600	SNOMEDCT:404939002	Myofascial release	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	MESH:D000089803	UMLS:C0695600	UMLS:C0695600	Myofascial release		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	MESH:D000089803	UMLS:C0695600	MESH:D000089803	Myofascial release	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.2	Myofascial_Release_Therapy	MESH:D000089803	UMLS:C0695600	SNOMEDCT:404939002	Myofascial release	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.3	Deep_Tissue_Massage	UMLS:C2080787	UMLS:C2080787	UMLS:C2080787			self
1.2.15.5.3.6.1.3.1	Deep_Transverse_Friction_Massage	UMLS:C0556841	UMLS:C0556841	UMLS:C0556841	Deep transverse frictions		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.3.1	Deep_Transverse_Friction_Massage	UMLS:C0556841	UMLS:C0556841	SNOMEDCT:229496007	Deep transverse frictions	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.4	Connective_Tissue_Massage	UMLS:C0556845	UMLS:C0556845	UMLS:C0556845	Connective tissue massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.4	Connective_Tissue_Massage	UMLS:C0556845	UMLS:C0556845	SNOMEDCT:229500009	Connective tissue massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.9	Prostate_Massage	UMLS:C5780154	UMLS:C5780154	UMLS:C5780154			self
1.2.15.5.3.6.1.10	Infant_Massage	UMLS:C0695595	UMLS:C0695595	UMLS:C0695595	Infant massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.1.10	Infant_Massage	UMLS:C0695595	UMLS:C0695595	SNOMEDCT:406147003	Infant massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.1.11	Sport_Massage	UMLS:C0695615	UMLS:C0695615	UMLS:C0695615			self
1.2.15.5.3.6.1.14	Ice_Massage	UMLS:C0695940	UMLS:C0695940	UMLS:C0695940			self
1.2.15.5.3.6.2	Oriental_Massage	UMLS:C0884467	UMLS:C0884467	UMLS:C0884467			self
1.2.15.5.3.6.2.1.1	Tui_Na	UMLS:C0695530	UMLS:C0695530	UMLS:C0695530	Tui Na		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.2.1.1	Tui_Na	UMLS:C0695530	UMLS:C0695530	NCIT:C94252	Tui Na	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.2.1.2	Acupoint_Massage	UMLS:C5577716	UMLS:C5577716	UMLS:C5577716			self
1.2.15.5.3.6.2.4	Thai_Massage	UMLS:C0695563	UMLS:C0695563	UMLS:C0695563	Thai massage each 15 minutes		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.2.5	Shiatsu_Therapy	UMLS:C0973228	UMLS:C0973228	UMLS:C0973228	Shiatsu		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.2.5	Shiatsu_Therapy	UMLS:C0973228	UMLS:C0973228	SNOMEDCT:398139005	Shiatsu	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.2.5	Shiatsu_Therapy	UMLS:C0973228	UMLS:C0973228	SNOMEDCT:439822002	Shiatsu	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.3	Indian_Head_Massage	UMLS:C2586182	UMLS:C2586182	UMLS:C2586182			self
1.2.15.5.3.6.3	Indian_Head_Massage	UMLS:C2586182	UMLS:C2586182	SNOMEDCT:440406003	Indian head massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.5	Hand_Massage	UMLS:C5968212	UMLS:C5968212	UMLS:C5968212			self
1.2.15.5.3.6.5	Hand_Massage	UMLS:C5968212	UMLS:C5968212	SNOMEDCT:57521000087108	Hand massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.6	Abdominal_Massage	UMLS:C2316341	UMLS:C2316341	UMLS:C2316341	Massage of abdomen		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.6	Abdominal_Massage	UMLS:C2316341	UMLS:C2316341	SNOMEDCT:432085004	Massage of abdomen	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.7	Aromatherapy_Massage	UMLS:C2585844	UMLS:C2585844	UMLS:C2585844	Aromatherapy massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.7	Aromatherapy_Massage	UMLS:C2585844	UMLS:C2585844	NCIT:C93320	Aromatherapy massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.7	Aromatherapy_Massage	UMLS:C2585844	UMLS:C2585844	SNOMEDCT:440240000	Aromatherapy massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.8	Hot_Stone_Massage	UMLS:C2919709	UMLS:C2919709	UMLS:C2919709			self
1.2.15.5.3.6.8	Hot_Stone_Massage	UMLS:C2919709	UMLS:C2919709	SNOMEDCT:444934009	Hot stone massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.9	Chair_Massage	UMLS:C1160824	UMLS:C1160824	UMLS:C1160824	chair massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.13.1	Silicone_Oil_Massage	UMLS:C0556847	UMLS:C0556847	UMLS:C0556847			self
1.2.15.5.3.6.13.1	Silicone_Oil_Massage	UMLS:C0556847	UMLS:C0556847	SNOMEDCT:229502001	Silicone oil massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.6.14	Swedish_Massage	UMLS:C2945661	UMLS:C2945661	UMLS:C2945661	swedish massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.15	Soft_Tissue_Massage	UMLS:C0556852	UMLS:C0556852	UMLS:C0556852	Soft tissue massage		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.6.15	Soft_Tissue_Massage	UMLS:C0556852	UMLS:C0556852	SNOMEDCT:229507007	Soft tissue massage	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.7	Rolfing_Theray	UMLS:C0949353	UMLS:C0949353	UMLS:C0949353	Rolfing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.3.7	Rolfing_Theray	UMLS:C0949353	UMLS:C0949353	NCIT:C21125	Rolfing	0.9	combo_crosswalk_from_mrconso.tsv
1.2.15.5.3.8	Hellerwork	UMLS:C0695552	UMLS:C0695552	UMLS:C0695552			self
1.2.15.5.4	Craniosacral_Therapy	UMLS:C1321058	UMLS:C1321058	UMLS:C1321058	Craniosacral therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.15.5.4	Craniosacral_Therapy	UMLS:C1321058	UMLS:C1321058	SNOMEDCT:404938005	Craniosacral therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.1	Balneotherapy	UMLS:C0085867	UMLS:C0085867	UMLS:C0085867	Balneotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.16.1	Balneotherapy	UMLS:C0085867	UMLS:C0085867	MESH:D001452	Balneotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	UMLS:C0020311	Hydrotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	LOINC:LA29051-2	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	MESH:D006875	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	SNOMEDCT:150840002	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	SNOMEDCT:150844006	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	SNOMEDCT:182626004	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2	Hydrotherapy	UMLS:C0020311	UMLS:C0020311	SNOMEDCT:46903006	Hydrotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2.1	Aquatic_Therapy	UMLS:C5544506	UMLS:C5544506	UMLS:C5544506	Aquatic Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.16.2.1	Aquatic_Therapy	UMLS:C5544506	UMLS:C5544506	MESH:D000088543	Aquatic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.16.2.2	Application_of_Ice_Pack	UMLS:C0851189	UMLS:C0851189	UMLS:C0851189	Application of ice packs		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.17	Thermal_Therapy	UMLS:C0454527	UMLS:C0454527	UMLS:C0454527	Thermal techniques		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.17	Thermal_Therapy	UMLS:C0454527	UMLS:C0454527	SNOMEDCT:229569007	Thermal techniques	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	UMLS:C0010412	Cold Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	LOINC:LA25341-1	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	MESH:D017679	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	NCIT:C21118	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	SNOMEDCT:150897000	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	SNOMEDCT:150902004	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	SNOMEDCT:182660006	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.1	Cold_Therapy	UMLS:C0010412	UMLS:C0010412	SNOMEDCT:182665001	Cold Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.17.2.1	Hot_Compress_Therapy	UMLS:C1112508	UMLS:C1112508	UMLS:C1112508	Hot compress therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.18	Colon_Irrigation	UMLS:C0400138	UMLS:C0400138	UMLS:C0400138	Irrigation of colon		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.18	Colon_Irrigation	UMLS:C0400138	UMLS:C0400138	SNOMEDCT:174228003	Irrigation of colon	0.9	combo_crosswalk_from_mrconso.tsv
1.2.20	Shirodhara_Therapy	UMLS:C0884710	UMLS:C0884710	UMLS:C0884710			self
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	UMLS:C0041620	Ultrasonic Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	ICD9CM:00.0	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	MESH:D014464	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	NCIT:C28003	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	SNOMEDCT:146668001	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	SNOMEDCT:146676004	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	SNOMEDCT:169440002	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.21	Ultrasonic_Therapy	UMLS:C0041620	UMLS:C0041620	SNOMEDCT:89002000	Ultrasonic Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.2.22.1	Local_Vibration_Therapy	UMLS:C5237316	UMLS:C5237316	UMLS:C5237316			self
1.2.22.1	Local_Vibration_Therapy	UMLS:C5237316	UMLS:C5237316	NCIT:C165620	Localized Vibration Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2	Animal_Assisted_Therapy	UMLS:C0150133	UMLS:C0150133	UMLS:C0150133	Animal Assisted Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.2	Animal_Assisted_Therapy	UMLS:C0150133	UMLS:C0150133	MESH:D056447	Animal Assisted Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2	Animal_Assisted_Therapy	UMLS:C0150133	UMLS:C0150133	NCIT:C64868	Animal Assisted Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2	Animal_Assisted_Therapy	UMLS:C0150133	UMLS:C0150133	SNOMEDCT:386515000	Animal Assisted Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2.1	Equine_Assisted_Therapy	UMLS:C2717786	UMLS:C2717786	UMLS:C2717786	Equine-Assisted Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.2.1.1.2	Hippotherapy	UMLS:C0454416	UMLS:C0454416	UMLS:C0454416	Hippotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.2.1.1.2	Hippotherapy	UMLS:C0454416	UMLS:C0454416	MESH:D056147	Hippotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2.1.1.2	Hippotherapy	UMLS:C0454416	UMLS:C0454416	SNOMEDCT:229210004	Hippotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.2.3	Animal_Visitation	UMLS:C0810709	UMLS:C0810709	UMLS:C0810709			self
1.3.3	Psychodrama	UMLS:C0033889	UMLS:C0033889	UMLS:C0033889	Psychodrama		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.3	Psychodrama	UMLS:C0033889	UMLS:C0033889	ICD9CM:94.43	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3	Psychodrama	UMLS:C0033889	UMLS:C0033889	MESH:D011577	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3	Psychodrama	UMLS:C0033889	UMLS:C0033889	SNOMEDCT:53508008	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3	Psychodrama	MESH:D011577	UMLS:C0033889	UMLS:C0033889	Psychodrama		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.3	Psychodrama	MESH:D011577	UMLS:C0033889	ICD9CM:94.43	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3	Psychodrama	MESH:D011577	UMLS:C0033889	MESH:D011577	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3	Psychodrama	MESH:D011577	UMLS:C0033889	SNOMEDCT:53508008	Psychodrama	0.9	combo_crosswalk_from_mrconso.tsv
